"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IS000009972","1951-12","29.55","34.95","12.0","ELAT, IS","","","0.0",",G","4",",E","1",",E","0",",E","0",",G","0",",G","0",",G","13",",G","0",",G","5.0",",G,25,+","5.1",",,E,23,","25.0",",G,13,+","","","109.3",",G","8.1",",,,E","14.81",",G","19.90",",,,G","9.71",",,,G"
"IS000009972","1952-01","29.55","34.95","12.0","ELAT, IS","7.3","G","7.3",",G","2",",E","0",",E","0",",E","0",",G","0",",G","0",",G","15",",G","0",",G","6.0",",G,13,","0.8",",,E,30,","26.0",",G,25,","","","86.7",",G","1.3",",,,E","15.77",",G","21.58",",,,G","9.97",",,,G"
"IS000009972","1952-02","29.55","34.95","12.0","ELAT, IS","22.8","G","15.5","1,G","2",",E","1",",E","0",",E","0","1,G","0","1,G","0",",G","18",",G","0",",G","8.0","1,G,18,+","15.0",",,E,01,","28.0",",G,18,","","","35.8",",G","16.0",",,,E","17.56","1,G","22.86",",,,G","12.25","1,,,G"
"IS000009972","1952-03","29.55","34.95","12.0","ELAT, IS","79.5","G","56.7",",G","0",",E","0",",E","0",",E","0",",G","0",",G","0",",G","26",",G","3",",G","8.0",",G,18,+","0.0",",,E,31,+","36.0",",G,31,+","","","23.5",",G","0.0",",,,E","19.40",",G","25.52",",,,G","13.29",",,,G"
"IS000009972","1952-04","29.55","34.95","12.0","ELAT, IS","","","","","0",",E","0",",E","0",",E","0","3,G","0","3,G","","","","","","","10.0","3,G,14,","0.0",",,E,30,+","","","","","","","0.0",",,,E","","","","","17.41","3,,,G"
"IS000009972","1952-05","29.55","34.95","12.0","ELAT, IS","","","","","0",",E","0",",E","0",",E","0","2,G","0","2,G","","","","","","","17.0","2,G,05,+","0.0",",,E,31,+","","","","","","","0.0",",,,E","","","","","21.07","2,,,G"
"IS000009972","1952-06","29.55","34.95","12.0","ELAT, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,30,+","","","","","","","0.0",",,,E","","","","","",""
"IS000009972","1952-07","29.55","34.95","12.0","ELAT, IS","","","395.8","2,G","0",",E","0",",E","0",",E","0",",G","0",",G","0","2,G","29","2,G","29","2,G","21.0",",G,05,","0.0",",,E,31,+","41.0","2,G,31,+","0.0","G","0.0","2,G","0.0",",,,E","31.97","2,G","38.72","2,,,G","25.23",",,,G"
"IS000009972","1952-08","29.55","34.95","12.0","ELAT, IS","","","465.7",",G","0",",E","0",",E","0",",E","0",",G","0",",G","0",",G","31",",G","31",",G","24.0",",G,13,","0.0",",,E,31,+","46.0",",G,25,","0.0","G","0.0",",G","0.0",",,,E","33.35",",G","40.16",",,,G","26.55",",,,G"
"IS000009972","1952-09","29.55","34.95","12.0","ELAT, IS","","","416.3","1,G","0",",E","0",",E","0",",E","0",",G","0",",G","0","1,G","29","1,G","29","1,G","23.0",",G,28,+","0.0",",,E,30,+","43.0","1,G,16,","0.0","G","0.0","1,G","0.0",",,,E","32.69","1,G","39.28","1,,,G","26.10",",,,G"
"IS000009972","1952-10","29.55","34.95","12.0","ELAT, IS","","","296.8","2,G","0",",E","0",",E","0",",E","0","1,G","0","1,G","0","2,G","29","2,G","23","2,G","20.0","1,G,30,+","0.0",",,E,31,+","39.0","2,G,27,+","0.0","G","0.0","2,G","0.0",",,,E","28.53","2,G","34.72","2,,,G","22.33","1,,,G"
"IS000009972","1952-11","29.55","34.95","12.0","ELAT, IS","","","91.7","1,G","0",",E","0",",E","0",",E","0","1,G","0","1,G","0","1,G","29","1,G","1","1,G","12.0","1,G,25,+","0.0",",,E,30,+","33.0","1,G,09,","0.3","G","0.3","1,G","0.0",",,,E","21.48","1,G","27.62","1,,,G","15.34","1,,,G"
"IS000009972","1952-12","29.55","34.95","12.0","ELAT, IS","","","47.5",",G","0",",E","0",",E","0",",E","0",",G","0",",G","0",",G","26",",G","0",",G","6.0",",G,22,","0.0",",,E,31,+","31.0",",G,06,","28.6","G","28.3",",G","0.0",",,,E","18.95",",G","24.94",",,,G","12.97",",,,G"
"IS000009972","1953-01","29.55","34.95","12.0","ELAT, IS","","","","","1",",E","1",",E","0",",E","0","1,G","0","1,G","","","","","","","4.0","1,G,16,","3.3",",,E,31,","","","","","","","3.3",",,,E","","","","","9.60","1,,,G"
"IS000009972","1953-02","29.55","34.95","12.0","ELAT, IS","","","23.3",",G","2",",E","2",",E","0",",E","0",",G","0",",G","0",",G","18",",G","0",",G","7.0",",G,02,","10.7",",,E,27,","31.0",",G,15,","","","47.1",",G","15.1",",,,E","17.49",",G","23.29",",,,G","11.68",",,,G"
"IS000009972","1953-03","29.55","34.95","12.0","ELAT, IS","","","42.0","3,G","2",",E","2",",E","1",",E","0",",G","0",",G","0","3,G","15","3,G","2","3,G","7.0",",G,03,+","34.4",",,E,31,","36.0","3,G,29,","","","60.8","3,G","50.5",",,,E","17.52","3,G","23.75","3,,,G","11.29",",,,G"
"IS000009972","1953-04","29.55","34.95","12.0","ELAT, IS","","","151.3","2,G","0",",E","0",",E","0",",E","0","2,G","0","2,G","0","1,G","28","1,G","14","1,G","12.0","2,G,10,+","0.0",",,E,30,+","38.0","1,G,17,","","","1.7","1,G","0.0",",,,E","23.78","2,G","30.52","1,,,G","17.04","2,,,G"
"IS000009972","1953-05","29.55","34.95","12.0","ELAT, IS","","","","","0",",E","0",",E","0",",E","0","2,G","0","2,G","","","","","","","17.0","2,G,23,+","0.0",",,E,31,+","","","","","","","0.0",",,,E","","","","","21.00","2,,,G"
"IS000009972","1953-06","29.55","34.95","12.0","ELAT, IS","","","","","0",",E","0",",E","0",",E","0",",G","0",",G","","","","","","","21.0",",G,13,","0.0",",,E,30,+","","","","","","","0.0",",,,E","","","","","24.43",",,,G"
"IS000009972","1953-07","29.55","34.95","12.0","ELAT, IS","","","","","0",",E","0",",E","0",",E","0","1,G","0","1,G","","","","","","","24.0","1,G,10,+","0.0",",,E,31,+","","","","","","","0.0",",,,E","","","","","26.67","1,,,G"
"IS000009972","1953-08","29.55","34.95","12.0","ELAT, IS","","","451.7",",G","0",",E","0",",E","0",",E","0",",G","0",",G","0",",G","31",",G","31",",G","24.0",",G,25,+","0.0",",,E,31,+","44.0",",G,09,","","","0.0",",G","0.0",",,,E","32.90",",G","39.65",",,,G","26.16",",,,G"
"IS000009972","1953-09","29.55","34.95","12.0","ELAT, IS","","","326.0",",G","0",",E","0",",E","0",",E","0",",G","0",",G","0",",G","30",",G","29",",G","20.0",",G,27,+","0.0",",,E,30,+","39.0",",G,04,","","","0.0",",G","0.0",",,,E","29.20",",G","35.60",",,,G","22.80",",,,G"
"IS000009972","1953-10","29.55","34.95","12.0","ELAT, IS","","","278.2",",G","0",",E","0",",E","0",",E","0",",G","0",",G","0",",G","31",",G","16",",G","16.0",",G,30,","0.0",",,E,31,+","40.0",",G,11,","","","0.0",",G","0.0",",,,E","27.31",",G","33.42",",,,G","21.19",",,,G"
"IS000009972","1953-11","29.55","34.95","12.0","ELAT, IS","","","68.5",",G","0",",E","0",",E","0",",E","0",",G","0",",G","0",",G","21",",G","0",",G","5.0",",G,30,","0.0",",,E,30,+","32.0",",G,07,+","","","41.5",",G","0.0",",,,E","19.23",",G","24.83",",,,G","13.63",",,,G"
"IS000009972","1953-12","29.55","34.95","12.0","ELAT, IS","","","1.5",",G","2",",E","1",",E","0",",E","0",",G","0",",G","0",",G","9",",G","0",",G","3.0",",G,12,","14.9",",,E,30,","24.0",",G,31,+","","","141.8",",G","15.3",",,,E","13.81",",G","19.65",",,,G","7.97",",,,G"
"IS000009972","1954-01","29.55","34.95","12.0","ELAT, IS","0.0","G","0.0",",G","0",",E","0",",E","0",",E","0",",G","0",",G","0",",G","3",",G","0",",G","5.0",",G,06,+","0.0",",,E,31,+","23.0",",G,31,","","","134.3",",G","0.0",",,,E","14.00",",G","19.84",",,,G","8.16",",,,G"
"IS000009972","1954-02","29.55","34.95","12.0","ELAT, IS","4.2","G","4.2","2,G","1",",E","1",",E","0",",E","0","1,G","0","1,G","0","1,G","13","1,G","0","1,G","7.0","1,G,01,","24.3",",,E,18,","27.0","1,G,18,","","","59.3","1,G","24.3",",,,E","16.31","2,G","21.85","1,,,G","10.78","1,,,G"
"IS000009972","1954-03","29.55","34.95","12.0","ELAT, IS","102.0","G","97.8",",G","1",",E","1",",E","0",",E","0",",G","0",",G","0",",G","30",",G","1",",G","13.0",",G,13,+","18.0",",,E,30,","33.0",",G,29,","","","2.7",",G","18.0",",,,E","21.40",",G","26.97",",,,G","15.83",",,,G"
"IS000009972","1954-04","29.55","34.95","12.0","ELAT, IS","246.8","G","144.8",",G","1",",E","1",",E","0",",E","0",",G","0",",G","0",",G","29",",G","4",",G","13.0",",G,11,+","20.0",",,E,01,","36.0",",G,30,+","","","1.8",",G","20.0",",,,E","23.10",",G","28.90",",,,G","17.30",",,,G"
"IS000009972","1954-05","29.55","34.95","12.0","ELAT, IS","598.0","G","351.2",",G","0",",E","0",",E","0",",E","0",",G","0",",G","0",",G","31",",G","25",",G","17.0",",G,09,","0.0",",,E,31,+","44.0",",G,25,+","","","0.0",",G","0.0",",,,E","29.66",",G","36.90",",,,G","22.42",",,,G"
"IS000009972","1954-06","29.55","34.95","12.0","ELAT, IS","932.0","G","334.0","3,G","0",",E","0",",E","0",",E","0","2,G","0","2,G","0","2,G","28","2,G","28","2,G","19.0","2,G,19,","0.0",",,E,30,+","41.0","2,G,10,+","","","0.0","2,G","0.0",",,,E","30.70","3,G","38.64","2,,,G","22.75","2,,,G"
"IS000009972","1954-07","29.55","34.95","12.0","ELAT, IS","1368.0","G","436.0","1,G","0",",E","0",",E","0",",E","0","1,G","0","1,G","0","1,G","30","1,G","30","1,G","22.0","1,G,12,+","0.0",",,E,31,+","46.0","1,G,14,","0.0","G","0.0","1,G","0.0",",,,E","32.87","1,G","40.70","1,,,G","25.03","1,,,G"
"IS000009972","1954-08","29.55","34.95","12.0","ELAT, IS","1835.2","G","467.2",",G","0",",E","0",",E","0",",E","0",",G","0",",G","0",",G","31",",G","31",",G","23.0",",G,10,","0.0",",,E,31,+","44.0",",G,23,+","0.0","G","0.0",",G","0.0",",,,E","33.40",",G","40.35",",,,G","26.45",",,,G"
"IS000009972","1954-09","29.55","34.95","12.0","ELAT, IS","2177.0","G","341.8","1,G","0",",E","0",",E","0",",E","0",",G","0",",G","0","1,G","29","1,G","29","1,G","20.0",",G,28,+","0.0",",,E,30,+","40.0","1,G,22,","0.0","G","0.0","1,G","0.0",",,,E","30.07","1,G","36.41","1,,,G","23.73",",,,G"
"IS000009972","1954-10","29.55","34.95","12.0","ELAT, IS","2443.2","G","266.2",",G","0",",E","0",",E","0",",E","0",",G","0",",G","0",",G","31",",G","18",",G","17.0",",G,31,+","0.1",",,E,18,","40.0",",G,13,","0.0","G","0.0",",G","0.1",",,,E","26.92",",G","33.10",",,,G","20.74",",,,G"
"IS000009972","1954-11","29.55","34.95","12.0","ELAT, IS","2548.5","G","105.3",",G","2",",E","2",",E","0",",E","0",",G","0",",G","0",",G","27",",G","2",",G","11.0",",G,27,","6.1",",,E,21,","33.0",",G,15,+","7.3","G","7.3",",G","9.6",",,,E","21.60",",G","26.90",",,,G","16.30",",,,G"
"IS000009972","1954-12","29.55","34.95","12.0","ELAT, IS","2552.8","G","4.3",",G","6",",E","1",",E","0",",E","0",",G","0",",G","0",",G","14",",G","0",",G","8.0",",G,31,+","19.0",",,E,18,","27.0",",G,16,","72.5","G","65.2",",G","24.9",",,,E","16.37",",G","21.26",",,,G","11.48",",,,G"
"IS000009972","1955-01","29.55","34.95","12.0","ELAT, IS","5.3","G","5.3",",G","1",",E","0",",E","0",",E","0",",G","0",",G","0",",G","21",",G","0",",G","6.0",",G,08,+","0.5",",,E,29,","27.0",",G,23,","134.2","G","61.7",",G","0.5",",,,E","16.52",",G","22.68",",,,G","10.35",",,,G"
"IS000009972","1955-02","29.55","34.95","12.0","ELAT, IS","28.3","G","23.0","1,G","0",",E","0",",E","0",",E","0","1,G","0","1,G","0",",G","28",",G","0",",G","8.0","1,G,03,","0.0",",,E,28,+","31.0",",G,21,+","150.2","G","16.0",",G","0.0",",,,E","18.65","1,G","25.86",",,,G","11.44","1,,,G"
"IS000009972","1955-03","29.55","34.95","12.0","ELAT, IS","81.1","G","52.8","1,G","1",",E","0",",E","0",",E","0","1,G","0","1,G","0",",G","31",",G","2",",G","10.0","1,G,06,","0.8",",,E,25,","36.0",",G,31,","153.0","G","2.8",",G","0.8",",,,E","20.01","1,G","26.32",",,,G","13.70","1,,,G"
"IS000009972","1955-04","29.55","34.95","12.0","ELAT, IS","242.9","G","161.8","1,G","2",",E","0",",E","0",",E","0","1,G","0","1,G","0",",G","30",",G","8",",G","12.0","1,G,10,","1.3",",,E,30,","38.0",",G,01,","153.0","G","0.0",",G","2.1",",,,E","23.96","1,G","30.33",",,,G","17.59","1,,,G"
"IS000009972","1955-05","29.55","34.95","12.0","ELAT, IS","551.2","G","308.3",",G","0",",E","0",",E","0",",E","0",",G","0",",G","0",",G","31",",G","24",",G","16.0",",G,05,+","0.0",",,E,31,+","41.0",",G,31,+","153.0","G","0.0",",G","0.0",",,,E","28.28",",G","35.17",",,,G","21.38",",,,G"
"IS000009972","1955-06","29.55","34.95","12.0","ELAT, IS","980.2","G","429.0",",G","0",",E","0",",E","0",",E","0",",G","0",",G","0",",G","30",",G","30",",G","23.0",",G,18,+","0.0",",,E,30,+","47.0",",G,12,","153.0","G","0.0",",G","0.0",",,,E","32.63",",G","40.47",",,,G","24.80",",,,G"
"IS000009972","1955-07","29.55","34.95","12.0","ELAT, IS","1429.4","G","449.2",",G","0",",E","0",",E","0",",E","0",",G","0",",G","0",",G","31",",G","31",",G","24.0",",G,24,+","0.0",",,E,31,+","44.0",",G,30,+","0.0","G","0.0",",G","0.0",",,,E","32.82",",G","40.10",",,,G","25.55",",,,G"
"IS000009972","1955-08","29.55","34.95","12.0","ELAT, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,31,+","","","","","","","0.0",",,,E","","","","","",""
"IS000009972","1955-09","29.55","34.95","12.0","ELAT, IS","","","296.5",",G","0",",E","0",",E","0",",E","0",",G","0",",G","0",",G","30",",G","29",",G","12.0",",G,30,","0.0",",,E,30,+","42.0",",G,05,","","","0.0",",G","0.0",",,,E","28.22",",G","36.57",",,,G","19.87",",,,G"
"IS000009972","1955-10","29.55","34.95","12.0","ELAT, IS","","","285.2",",G","0",",E","0",",E","0",",E","0",",G","0",",G","0",",G","31",",G","22",",G","17.0",",G,31,+","0.0",",,E,31,+","39.0",",G,23,+","","","0.0",",G","0.0",",,,E","27.53",",G","34.58",",,,G","20.48",",,,G"
"IS000009972","1955-11","29.55","34.95","12.0","ELAT, IS","","","103.5",",G","1",",E","0",",E","0",",E","0",",G","0",",G","0",",G","30",",G","1",",G","9.0",",G,30,","0.3",",,E,07,","35.0",",G,05,","","","4.0",",G","0.3",",,,E","21.65",",G","27.90",",,,G","15.40",",,,G"
"IS000009972","1955-12","29.55","34.95","12.0","ELAT, IS","","","8.0","1,G","4",",E","1",",E","0",",E","0","1,G","0","1,G","0",",G","20",",G","0",",G","7.0","1,G,05,","23.2",",,E,24,","28.0",",G,23,+","","","56.0",",G","26.6",",,,E","16.68","1,G","22.00",",,,G","11.37","1,,,G"
"IS000009972","1956-01","29.55","34.95","12.0","ELAT, IS","0.2","G","0.2","1,G","2",",E","0",",E","0",",E","0","1,G","0","1,G","0",",G","14",",G","0",",G","6.0","1,G,15,","1.2",",,E,11,","26.0",",G,26,","","","91.7",",G","2.5",",,,E","15.30","1,G","21.03",",,,G","9.57","1,,,G"
"IS000009972","1956-02","29.55","34.95","12.0","ELAT, IS","34.2","G","34.0",",G","1",",E","0",",E","0",",E","0",",G","0",",G","0",",G","24",",G","0",",G","6.0",",G,09,+","0.4",",,E,22,","31.0",",G,27,","","","37.5",",G","0.5",",,,E","18.21",",G","24.37",",,,G","12.06",",,,G"
"IS000009972","1956-03","29.55","34.95","12.0","ELAT, IS","54.4","G","20.2","1,G","2",",E","0",",E","0",",E","0","1,G","0","1,G","0",",G","24",",G","0",",G","9.0","1,G,31,+","2.2",",,E,18,","28.0",",G,13,+","","","25.2",",G","2.5",",,,E","18.18","1,G","23.97",",,,G","12.40","1,,,G"
"IS000009972","1956-04","29.55","34.95","12.0","ELAT, IS","197.9","G","143.5",",G","1",",E","0",",E","0",",E","0",",G","0",",G","0",",G","29",",G","8",",G","9.0",",G,01,","0.4",",,E,03,","37.0",",G,28,","","","3.0",",G","0.4",",,,E","23.02",",G","29.97",",,,G","16.07",",,,G"
"IS000009972","1956-05","29.55","34.95","12.0","ELAT, IS","454.6","G","256.7",",G","0",",E","0",",E","0",",E","0",",G","0",",G","0",",G","31",",G","22",",G","14.0",",G,04,","0.0",",,E,31,+","42.0",",G,17,","","","0.0",",G","0.0",",,,E","26.61",",G","34.16",",,,G","19.06",",,,G"
"IS000009972","1956-06","29.55","34.95","12.0","ELAT, IS","843.6","G","389.0",",G","0",",E","0",",E","0",",E","0",",G","0",",G","0",",G","30",",G","30",",G","20.0",",G,01,","0.0",",,E,30,+","44.0",",G,15,+","","","0.0",",G","0.0",",,,E","31.30",",G","38.63",",,,G","23.97",",,,G"
"IS000009972","1956-07","29.55","34.95","12.0","ELAT, IS","1298.3","G","454.7",",G","0",",E","0",",E","0",",E","0",",G","0",",G","0",",G","31",",G","31",",G","19.0",",G,26,","0.0",",,E,31,+","47.0",",G,24,","0.0","G","0.0",",G","0.0",",,,E","33.00",",G","40.39",",,,G","25.61",",,,G"
"IS000009972","1956-08","29.55","34.95","12.0","ELAT, IS","1791.5","G","493.2",",G","0",",E","0",",E","0",",E","0",",G","0",",G","0",",G","31",",G","31",",G","23.0",",G,22,+","0.0",",,E,31,+","45.0",",G,12,+","0.0","G","0.0",",G","0.0",",,,E","34.24",",G","41.23",",,,G","27.26",",,,G"
"IS000009972","1956-09","29.55","34.95","12.0","ELAT, IS","2140.0","G","348.5",",G","0",",E","0",",E","0",",E","0",",G","0",",G","0",",G","30",",G","28",",G","19.0",",G,28,","0.0",",,E,30,+","41.0",",G,02,+","0.0","G","0.0",",G","0.0",",,,E","29.95",",G","36.20",",,,G","23.70",",,,G"
"IS000009972","1956-10","29.55","34.95","12.0","ELAT, IS","2335.2","G","195.2","3,G","0",",E","0",",E","0",",E","0","1,G","0","1,G","0","3,G","28","3,G","10","3,G","15.0","1,G,22,","0.0",",,E,31,+","38.0","3,G,01,","0.0","G","0.0","3,G","0.0",",,,E","25.25","3,G","31.50","3,,,G","19.00","1,,,G"
