"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IS000002011","1943-02","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","11",",E","8",",E","0",",E","","","","","","","","","","","","","20.8",",,E,22,","","","","","","","85.4",",,,E","","","","","",""
"IS000002011","1943-03","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","12",",E","8",",E","0",",E","","","","","","","","","","","","","15.8",",,E,01,","","","","","","","68.9",",,,E","","","","","",""
"IS000002011","1943-04","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","6",",E","6",",E","0",",E","","","","","","","","","","","","","8.5",",,E,11,","","","","","","","29.1",",,,E","","","","","",""
"IS000002011","1943-05","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","1",",E","0",",E","0",",E","","","","","","","","","","","","","0.6",",,E,17,","","","","","","","0.6",",,,E","","","","","",""
"IS000002011","1943-06","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,30,+","","","","","","","0.0",",,,E","","","","","",""
"IS000002011","1943-07","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,31,+","","","","","","","0.0",",,,E","","","","","",""
"IS000002011","1943-08","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,31,+","","","","","","","0.0",",,,E","","","","","",""
"IS000002011","1943-09","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,30,+","","","","","","","0.0",",,,E","","","","","",""
"IS000002011","1943-10","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","3",",E","2",",E","1",",E","","","","","","","","","","","","","29.0",",,E,09,","","","","","","","36.4",",,,E","","","","","",""
"IS000002011","1943-11","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","3",",E","1",",E","0",",E","","","","","","","","","","","","","9.1",",,E,02,","","","","","","","11.1",",,,E","","","","","",""
"IS000002011","1943-12","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","7",",E","7",",E","2",",E","","","","","","","","","","","","","37.1",",,E,16,","","","","","","","145.1",",,,E","","","","","",""
"IS000002011","1944-01","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","15",",E","14",",E","1",",E","","","","","","","","","","","","","40.4",",,E,12,","","","","","","","169.7",",,,E","","","","","",""
"IS000002011","1944-02","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","6",",E","5",",E","0",",E","","","","","","","","","","","","","6.8",",,E,22,","","","","","","","20.0",",,,E","","","","","",""
"IS000002011","1944-03","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","5",",E","3",",E","0",",E","","","","","","","","","","","","","17.5",",,E,02,","","","","","","","30.2",",,,E","","","","","",""
"IS000002011","1944-04","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","5",",E","2",",E","0",",E","","","","","","","","","","","","","10.3",",,E,11,","","","","","","","22.4",",,,E","","","","","",""
"IS000002011","1944-05","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","2",",E","2",",E","0",",E","","","","","","","","","","","","","2.9",",,E,03,","","","","","","","5.6",",,,E","","","","","",""
"IS000002011","1944-06","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,30,+","","","","","","","0.0",",,,E","","","","","",""
"IS000002011","1944-07","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,31,+","","","","","","","0.0",",,,E","","","","","",""
"IS000002011","1944-08","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,31,+","","","","","","","0.0",",,,E","","","","","",""
"IS000002011","1944-09","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,30,+","","","","","","","0.0",",,,E","","","","","",""
"IS000002011","1944-10","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","2",",E","1",",E","0",",E","","","","","","","","","","","","","2.5",",,E,13,","","","","","","","4.0",",,,E","","","","","",""
"IS000002011","1944-11","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","10",",E","9",",E","3",",E","","","","","","","","","","","","","62.8",",,E,05,","","","","","","","217.7",",,,E","","","","","",""
"IS000002011","1944-12","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","22",",E","18",",E","4",",E","","","","","","","","","","","","","84.8",",,E,03,","","","","","","","283.5",",,,E","","","","","",""
"IS000002011","1945-01","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","13",",E","12",",E","1",",E","","","","","","","","","","","","","50.0",",,E,31,","","","","","","","151.7",",,,E","","","","","",""
"IS000002011","1945-02","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","12",",E","9",",E","0",",E","","","","","","","","","","","","","22.6",",,E,23,","","","","","","","77.6",",,,E","","","","","",""
"IS000002011","1945-03","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","10",",E","7",",E","0",",E","","","","","","","","","","","","","13.8",",,E,31,","","","","","","","58.5",",,,E","","","","","",""
"IS000002011","1945-04","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","1",",E","1",",E","0",",E","","","","","","","","","","","","","3.4",",,E,09,","","","","","","","3.4",",,,E","","","","","",""
"IS000002011","1945-05","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","4",",E","1",",E","0",",E","","","","","","","","","","","","","8.7",",,E,11,","","","","","","","12.0",",,,E","","","","","",""
"IS000002011","1945-06","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","1",",E","0",",E","0",",E","","","","","","","","","","","","","2.2",",,E,09,","","","","","","","2.2",",,,E","","","","","",""
"IS000002011","1945-07","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,31,+","","","","","","","0.0",",,,E","","","","","",""
"IS000002011","1945-08","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,31,+","","","","","","","0.0",",,,E","","","","","",""
"IS000002011","1945-09","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,30,+","","","","","","","0.0",",,,E","","","","","",""
"IS000002011","1945-10","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,31,+","","","","","","","0.0",",,,E","","","","","",""
"IS000002011","1945-11","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","7",",E","6",",E","4",",E","","","","","","","","","","","","","104.4",",,E,17,","","","","","","","248.1",",,,E","","","","","",""
"IS000002011","1945-12","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","11",",E","8",",E","1",",E","","","","","","","","","","","","","28.0",",,E,28,","","","","","","","129.7",",,,E","","","","","",""
"IS000002011","1946-01","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","6",",E","4",",E","0",",E","","","","","","","","","","","","","14.8",",,E,30,","","","","","","","32.1",",,,E","","","","","",""
"IS000002011","1946-02","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","12",",E","11",",E","1",",E","","","","","","","","","","","","","27.0",",,E,15,","","","","","","","131.2",",,,E","","","","","",""
"IS000002011","1946-03","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","8",",E","3",",E","0",",E","","","","","","","","","","","","","3.9",",,E,05,","","","","","","","18.6",",,,E","","","","","",""
"IS000002011","1946-04","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,30,+","","","","","","","0.0",",,,E","","","","","",""
"IS000002011","1946-05","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","4",",E","3",",E","0",",E","","","","","","","","","","","","","6.3",",,E,06,","","","","","","","17.6",",,,E","","","","","",""
"IS000002011","1946-06","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,30,+","","","","","","","0.0",",,,E","","","","","",""
"IS000002011","1946-07","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,31,+","","","","","","","0.0",",,,E","","","","","",""
"IS000002011","1946-08","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,31,+","","","","","","","0.0",",,,E","","","","","",""
"IS000002011","1946-09","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,30,+","","","","","","","0.0",",,,E","","","","","",""
"IS000002011","1946-10","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","2",",E","0",",E","0",",E","","","","","","","","","","","","","2.4",",,E,19,","","","","","","","4.2",",,,E","","","","","",""
"IS000002011","1946-11","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","3",",E","2",",E","0",",E","","","","","","","","","","","","","7.5",",,E,25,","","","","","","","13.2",",,,E","","","","","",""
"IS000002011","1946-12","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","10",",E","6",",E","1",",E","","","","","","","","","","","","","62.4",",,E,03,","","","","","","","115.8",",,,E","","","","","",""
"IS000002011","1947-01","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","15",",E","8",",E","1",",E","","","","","","","","","","","","","61.9",",,E,12,","","","","","","","146.7",",,,E","","","","","",""
"IS000002011","1947-02","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","3",",E","2",",E","0",",E","","","","","","","","","","","","","7.0",",,E,17,","","","","","","","12.6",",,,E","","","","","",""
"IS000002011","1947-03","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","4",",E","3",",E","0",",E","","","","","","","","","","","","","11.8",",,E,16,","","","","","","","25.5",",,,E","","","","","",""
"IS000002011","1947-04","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","2",",E","1",",E","0",",E","","","","","","","","","","","","","4.2",",,E,15,","","","","","","","5.6",",,,E","","","","","",""
"IS000002011","1947-05","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","2",",E","1",",E","0",",E","","","","","","","","","","","","","3.4",",,E,11,","","","","","","","4.0",",,,E","","","","","",""
"IS000002011","1947-06","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.2",",,E,05,","","","","","","","0.2",",,,E","","","","","",""
"IS000002011","1947-07","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,31,+","","","","","","","0.0",",,,E","","","","","",""
"IS000002011","1947-08","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,31,+","","","","","","","0.0",",,,E","","","","","",""
"IS000002011","1947-09","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,30,+","","","","","","","0.0",",,,E","","","","","",""
"IS000002011","1947-10","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","1",",E","1",",E","0",",E","","","","","","","","","","","","","11.0",",,E,18,","","","","","","","11.0",",,,E","","","","","",""
"IS000002011","1947-11","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","6",",E","5",",E","0",",E","","","","","","","","","","","","","16.4",",,E,07,","","","","","","","44.8",",,,E","","","","","",""
"IS000002011","1947-12","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","7",",E","4",",E","0",",E","","","","","","","","","","","","","17.3",",,E,22,","","","","","","","33.8",",,,E","","","","","",""
"IS000002011","1948-01","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","5",",E","4",",E","2",",E","","","","","","","","","","","","","75.1",",,E,03,","","","","","","","111.4",",,,E","","","","","",""
"IS000002011","1948-02","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","12",",E","10",",E","0",",E","","","","","","","","","","","","","22.6",",,E,12,","","","","","","","107.8",",,,E","","","","","",""
"IS000002011","1948-03","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","15",",E","11",",E","2",",E","","","","","","","","","","","","","33.2",",,E,04,","","","","","","","162.5",",,,E","","","","","",""
"IS000002011","1948-04","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","5",",E","2",",E","0",",E","","","","","","","","","","","","","4.3",",,E,03,","","","","","","","11.0",",,,E","","","","","",""
"IS000002011","1948-05","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","2",",E","0",",E","0",",E","","","","","","","","","","","","","1.9",",,E,08,","","","","","","","2.2",",,,E","","","","","",""
"IS000002011","1948-06","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,30,+","","","","","","","0.0",",,,E","","","","","",""
"IS000002011","1948-07","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,31,+","","","","","","","0.0",",,,E","","","","","",""
"IS000002011","1948-08","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,31,+","","","","","","","0.0",",,,E","","","","","",""
"IS000002011","1948-09","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,30,+","","","","","","","0.0",",,,E","","","","","",""
"IS000002011","1948-10","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","1",",E","0",",E","0",",E","","","","","","","","","","","","","0.9",",,E,10,","","","","","","","0.9",",,,E","","","","","",""
"IS000002011","1948-11","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","12",",E","9",",E","0",",E","","","","","","","","","","","","","22.6",",,E,25,","","","","","","","102.7",",,,E","","","","","",""
"IS000002011","1948-12","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","8",",E","7",",E","3",",E","","","","","","","","","","","","","36.2",",,E,12,","","","","","","","175.4",",,,E","","","","","",""
"IS000002011","1949-01","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","14",",E","9",",E","0",",E","","","","","","","","","","","","","16.3",",,E,29,","","","","","","","90.9",",,,E","","","","","",""
"IS000002011","1949-02","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","12",",E","11",",E","0",",E","","","","","","","","","","","","","24.8",",,E,05,","","","","","","","93.4",",,,E","","","","","",""
"IS000002011","1949-03","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","9",",E","7",",E","0",",E","","","","","","","","","","","","","20.8",",,E,08,","","","","","","","68.0",",,,E","","","","","",""
"IS000002011","1949-04","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","10",",E","6",",E","0",",E","","","","","","","","","","","","","6.1",",,E,12,","","","","","","","32.9",",,,E","","","","","",""
"IS000002011","1949-05","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","4",",E","0",",E","0",",E","","","","","","","","","","","","","0.6",",,E,17,+","","","","","","","1.9",",,,E","","","","","",""
"IS000002011","1949-06","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,30,+","","","","","","","0.0",",,,E","","","","","",""
"IS000002011","1949-07","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,31,+","","","","","","","0.0",",,,E","","","","","",""
"IS000002011","1949-08","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,31,+","","","","","","","0.0",",,,E","","","","","",""
"IS000002011","1949-09","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,30,+","","","","","","","0.0",",,,E","","","","","",""
"IS000002011","1949-10","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,31,+","","","","","","","0.0",",,,E","","","","","",""
"IS000002011","1949-11","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","4",",E","3",",E","0",",E","","","","","","","","","","","","","7.9",",,E,22,","","","","","","","23.3",",,,E","","","","","",""
"IS000002011","1949-12","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","20",",E","13",",E","7",",E","","","","","","","","","","","","","108.2",",,E,23,","","","","","","","505.7",",,,E","","","","","",""
"IS000002011","1950-01","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","18",",E","14",",E","2",",E","","","","","","","","","","","","","35.0",",,E,21,","","","","","","","194.2",",,,E","","","","","",""
"IS000002011","1950-02","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","11",",E","8",",E","0",",E","","","","","","","","","","","","","24.3",",,E,04,","","","","","","","66.9",",,,E","","","","","",""
"IS000002011","1950-03","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","10",",E","7",",E","0",",E","","","","","","","","","","","","","10.9",",,E,06,","","","","","","","44.5",",,,E","","","","","",""
"IS000002011","1950-04","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","1",",E","1",",E","0",",E","","","","","","","","","","","","","2.7",",,E,10,","","","","","","","2.7",",,,E","","","","","",""
"IS000002011","1950-05","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","1",",E","1",",E","0",",E","","","","","","","","","","","","","3.0",",,E,11,","","","","","","","3.1",",,,E","","","","","",""
"IS000002011","1950-06","32.1","34.7831","3.0","TEL AVIV READING, IS","","","","","0",",E","0",",E","0",",E","","","","","","","","","","","","","0.0",",,E,30,+","","","","","","","0.0",",,,E","","","","","",""
