"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ISM00040180","1943-12-20","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  153","H,,S"
"ISM00040180","1943-12-21","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  138","H,,S"
"ISM00040180","1943-12-22","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  173","H,,S"
"ISM00040180","1943-12-23","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  162","H,,S"
"ISM00040180","1943-12-24","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  145","H,,S"
"ISM00040180","1943-12-25","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  145","H,,S"
"ISM00040180","1943-12-26","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  131","H,,S"
"ISM00040180","1943-12-27","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  131","H,,S"
"ISM00040180","1943-12-28","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  148","H,,S"
"ISM00040180","1943-12-29","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  145","H,,S"
"ISM00040180","1943-12-30","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  166","H,,S"
"ISM00040180","1943-12-31","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  161","H,,S"
"ISM00040180","1944-01-01","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  190","H,,S"
"ISM00040180","1944-01-02","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  181","H,,S"
"ISM00040180","1944-01-03","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  167","H,,S"
"ISM00040180","1944-01-04","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  172","H,,S"
"ISM00040180","1944-01-05","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  141","H,,S"
"ISM00040180","1944-01-06","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  159","H,,S"
"ISM00040180","1944-01-07","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  167","H,,S"
"ISM00040180","1944-01-08","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  138","H,,S"
"ISM00040180","1944-01-09","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  123","H,,S"
"ISM00040180","1944-01-10","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  140","H,,S"
"ISM00040180","1944-01-11","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  151","H,,S"
"ISM00040180","1944-01-12","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  116","H,,S"
"ISM00040180","1944-01-13","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  128","H,,S"
"ISM00040180","1944-01-14","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  126","H,,S"
"ISM00040180","1944-01-15","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  102","H,,S"
"ISM00040180","1944-01-16","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  107","H,,S"
"ISM00040180","1944-01-17","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  119","H,,S"
"ISM00040180","1944-01-18","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  135","H,,S"
"ISM00040180","1944-01-19","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  112","H,,S"
"ISM00040180","1944-01-20","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  112","H,,S"
"ISM00040180","1944-01-21","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  110","H,,S"
"ISM00040180","1944-01-22","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  115","H,,S"
"ISM00040180","1944-01-23","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  117","H,,S"
"ISM00040180","1944-01-24","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"   98","H,,S"
"ISM00040180","1944-01-25","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  124","H,,S"
"ISM00040180","1944-01-26","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  125","H,,S"
"ISM00040180","1944-01-27","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  133","H,,S"
"ISM00040180","1944-01-28","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  131","H,,S"
"ISM00040180","1944-01-29","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  117","H,,S"
"ISM00040180","1944-01-30","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  118","H,,S"
"ISM00040180","1944-01-31","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  118","H,,S"
"ISM00040180","1944-02-01","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  121","H,,S"
"ISM00040180","1944-02-02","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  117","H,,S"
"ISM00040180","1944-02-03","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  131","H,,S"
"ISM00040180","1944-02-04","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  129","H,,S"
"ISM00040180","1944-02-05","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  129","H,,S"
"ISM00040180","1944-02-06","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  144","H,,S"
"ISM00040180","1944-02-07","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  140","H,,S"
"ISM00040180","1944-02-08","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  137","H,,S"
"ISM00040180","1944-02-09","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  123","H,,S"
"ISM00040180","1944-02-10","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  132","H,,S"
"ISM00040180","1944-02-11","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  127","H,,S"
"ISM00040180","1944-02-12","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  133","H,,S"
"ISM00040180","1944-02-13","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  148","H,,S"
"ISM00040180","1944-02-14","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  145","H,,S"
"ISM00040180","1944-02-15","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  148","H,,S"
"ISM00040180","1944-02-16","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  227","H,,S"
"ISM00040180","1944-02-17","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  194","H,,S"
"ISM00040180","1944-02-18","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  131","H,,S"
"ISM00040180","1944-02-19","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  136","H,,S"
"ISM00040180","1944-02-20","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  136","H,,S"
"ISM00040180","1944-02-21","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  146","H,,S"
"ISM00040180","1944-02-22","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  145","H,,S"
"ISM00040180","1944-02-23","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  119","H,,S"
"ISM00040180","1944-02-24","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  127","H,,S"
"ISM00040180","1944-02-25","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  131","H,,S"
"ISM00040180","1944-02-26","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  140","H,,S"
"ISM00040180","1944-02-27","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  171","H,,S"
"ISM00040180","1944-02-28","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  192","H,,S"
"ISM00040180","1944-02-29","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  151","H,,S"
"ISM00040180","1944-03-01","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  168","H,,S"
"ISM00040180","1944-03-02","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  256","H,,S"
"ISM00040180","1944-03-03","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  208","H,,S"
"ISM00040180","1944-03-04","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  142","H,,S"
"ISM00040180","1944-03-05","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  139","H,,S"
"ISM00040180","1944-03-06","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  142","H,,S"
"ISM00040180","1944-03-07","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  149","H,,S"
"ISM00040180","1944-03-08","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  153","H,,S"
"ISM00040180","1944-03-09","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  151","H,,S"
"ISM00040180","1944-03-10","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  159","H,,S"
"ISM00040180","1944-03-11","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  181","H,,S"
"ISM00040180","1944-03-12","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  224","H,,S"
"ISM00040180","1944-03-13","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  173","H,,S"
"ISM00040180","1944-03-14","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  148","H,,S"
"ISM00040180","1944-03-15","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  137","H,,S"
"ISM00040180","1944-03-16","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  134","H,,S"
"ISM00040180","1944-03-17","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  144","H,,S"
"ISM00040180","1944-03-18","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  133","H,,S"
"ISM00040180","1944-03-19","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  134","H,,S"
"ISM00040180","1944-03-20","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  128","H,,S"
"ISM00040180","1944-03-21","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  172","H,,S"
"ISM00040180","1944-03-22","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  162","H,,S"
"ISM00040180","1944-03-23","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  144","H,,S"
"ISM00040180","1944-03-24","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  140","H,,S"
"ISM00040180","1944-03-25","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  153","H,,S"
"ISM00040180","1944-03-26","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  200","H,,S"
"ISM00040180","1944-03-27","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  205","H,,S"
"ISM00040180","1944-03-28","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  156","H,,S"
"ISM00040180","1944-03-29","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  154","H,,S"
"ISM00040180","1944-03-30","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  123","H,,S"
"ISM00040180","1944-03-31","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  125","H,,S"
"ISM00040180","1944-04-01","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  180","H,,S"
"ISM00040180","1944-04-02","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  176","H,,S"
"ISM00040180","1944-04-03","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  147","H,,S"
"ISM00040180","1944-04-04","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  132","H,,S"
"ISM00040180","1944-04-05","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  139","H,,S"
"ISM00040180","1944-04-06","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  171","H,,S"
"ISM00040180","1944-04-07","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  164","H,,S"
"ISM00040180","1944-04-08","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  152","H,,S"
"ISM00040180","1944-04-09","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  153","H,,S"
"ISM00040180","1944-04-10","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  154","H,,S"
"ISM00040180","1944-04-11","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  202","H,,S"
"ISM00040180","1944-04-12","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  175","H,,S"
"ISM00040180","1944-04-13","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  158","H,,S"
"ISM00040180","1944-04-14","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  157","H,,S"
"ISM00040180","1944-04-15","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  202","H,,S"
"ISM00040180","1944-04-16","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  176","H,,S"
"ISM00040180","1944-04-17","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  166","H,,S"
"ISM00040180","1944-04-18","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  154","H,,S"
"ISM00040180","1944-04-19","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  158","H,,S"
"ISM00040180","1944-04-20","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  191","H,,S"
"ISM00040180","1944-04-21","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  201","H,,S"
"ISM00040180","1944-04-22","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  212","H,,S"
"ISM00040180","1944-04-23","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  228","H,,S"
"ISM00040180","1944-04-24","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  206","H,,S"
"ISM00040180","1944-04-25","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  197","H,,S"
"ISM00040180","1944-04-26","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  237","H,,S"
"ISM00040180","1944-04-27","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  265","H,,S"
"ISM00040180","1944-04-28","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  225","H,,S"
"ISM00040180","1944-04-29","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  211","H,,S"
"ISM00040180","1944-04-30","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  274","H,,S"
"ISM00040180","1944-05-01","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  212","H,,S"
"ISM00040180","1944-05-02","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  176","H,,S"
"ISM00040180","1944-05-03","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  172","H,,S"
"ISM00040180","1944-05-04","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  161","H,,S"
"ISM00040180","1944-05-05","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  152","H,,S"
"ISM00040180","1944-05-06","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  157","H,,S"
"ISM00040180","1944-05-07","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  181","H,,S"
"ISM00040180","1944-05-08","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  189","H,,S"
"ISM00040180","1944-05-09","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  209","H,,S"
"ISM00040180","1944-05-10","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  207","H,,S"
"ISM00040180","1944-05-11","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  216","H,,S"
"ISM00040180","1944-05-12","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  209","H,,S"
"ISM00040180","1944-05-13","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  206","H,,S"
"ISM00040180","1944-05-14","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  212","H,,S"
"ISM00040180","1944-05-15","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  242","H,,S"
"ISM00040180","1944-05-16","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  216","H,,S"
"ISM00040180","1944-05-17","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  199","H,,S"
"ISM00040180","1944-05-18","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  199","H,,S"
"ISM00040180","1944-05-19","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  198","H,,S"
"ISM00040180","1944-05-20","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  206","H,,S"
"ISM00040180","1944-05-21","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  206","H,,S"
"ISM00040180","1944-05-22","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  224","H,,S"
"ISM00040180","1944-05-23","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  256","H,,S"
"ISM00040180","1944-05-24","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  212","H,,S"
"ISM00040180","1944-05-25","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  209","H,,S"
"ISM00040180","1944-05-26","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  215","H,,S"
"ISM00040180","1944-05-27","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  203","H,,S"
"ISM00040180","1944-05-28","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  201","H,,S"
"ISM00040180","1944-05-29","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  197","H,,S"
"ISM00040180","1944-05-30","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  192","H,,S"
"ISM00040180","1944-05-31","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  199","H,,S"
"ISM00040180","1944-06-01","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  206","H,,S"
"ISM00040180","1944-06-02","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  224","H,,S"
"ISM00040180","1944-06-03","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  212","H,,S"
"ISM00040180","1944-06-04","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  209","H,,S"
"ISM00040180","1944-06-05","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  218","H,,S"
"ISM00040180","1944-06-06","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  243","H,,S"
"ISM00040180","1944-06-07","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  272","H,,S"
"ISM00040180","1944-06-08","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  263","H,,S"
"ISM00040180","1944-06-09","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  237","H,,S"
"ISM00040180","1944-06-10","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  244","H,,S"
"ISM00040180","1944-06-11","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  262","H,,S"
"ISM00040180","1944-06-12","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  250","H,,S"
"ISM00040180","1944-06-13","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  249","H,,S"
"ISM00040180","1944-06-14","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  292","H,,S"
"ISM00040180","1944-06-15","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  268","H,,S"
"ISM00040180","1944-06-16","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  252","H,,S"
"ISM00040180","1944-06-17","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  238","H,,S"
"ISM00040180","1944-06-18","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  238","H,,S"
"ISM00040180","1944-06-19","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  243","H,,S"
"ISM00040180","1944-06-20","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  239","H,,S"
"ISM00040180","1944-06-21","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  254","H,,S"
"ISM00040180","1944-06-22","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  269","H,,S"
"ISM00040180","1944-06-23","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  260","H,,S"
"ISM00040180","1944-06-24","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  247","H,,S"
"ISM00040180","1944-06-25","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  256","H,,S"
"ISM00040180","1944-06-26","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  248","H,,S"
"ISM00040180","1944-06-27","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  251","H,,S"
"ISM00040180","1944-06-28","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  259","H,,S"
"ISM00040180","1944-06-29","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  258","H,,S"
"ISM00040180","1944-06-30","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  258","H,,S"
"ISM00040180","1944-07-01","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  257","H,,S"
"ISM00040180","1944-07-02","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  254","H,,S"
"ISM00040180","1944-07-03","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  257","H,,S"
"ISM00040180","1944-07-04","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  258","H,,S"
"ISM00040180","1944-07-05","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  263","H,,S"
"ISM00040180","1944-07-06","32.011","34.887","41.1","BEN GURION, IS",,,,,,,,,"  267","H,,S"
